CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1543,100090396202401543,202401543,2024-04-29,1309,396,3,2,5,14,2,17,2024-04-29T00:00:00,2024-04-30T16:00:00,2024-04-29T00:00:00,17.195194,75.489166,Case registered at Chikkamagaluru PS 22 regarding criminal breach of trust. Investigation ongoing under IO Nathaniel.
1544,100090389202401544,202401544,2024-03-13,931,389,1,2,4,11,1,17,2024-03-13T00:00:00,2024-03-14T08:00:00,2024-03-13T00:00:00,16.163495,77.217866,Case registered at Chikkamagaluru PS 15 regarding gambling. Investigation ongoing under IO Vincent.
1545,100110437202401545,202401545,2024-03-24,772,437,1,2,5,13,2,21,2024-03-24T00:00:00,2024-03-25T04:00:00,2024-03-24T00:00:00,15.885868,76.793894,Case registered at Dakshina Kannada PS 5 regarding cheating. Investigation ongoing under IO Pallavi.
1546,100291064202501546,202501546,2025-05-13,1513,1064,1,2,5,13,2,57,2025-05-13T00:00:00,2025-05-14T05:00:00,2025-05-13T00:00:00,14.063925,76.496652,Case registered at Vijayapura PS 26 regarding cheating. Investigation ongoing under IO Ladli.
1547,100210782202401547,202401547,2024-07-10,2392,782,1,2,1,3,1,42,2024-07-10T00:00:00,2024-07-10T03:00:00,2024-07-10T00:00:00,11.799112,74.66808,Case registered at Mandya PS 4 regarding grievous hurt. Investigation ongoing under IO Om.
1548,100100425202501548,202501548,2025-04-02,1376,425,1,2,6,15,3,20,2025-04-02T00:00:00,2025-04-03T03:00:00,2025-04-02T00:00:00,14.028173,76.343683,Case registered at Chitradurga PS 22 regarding online fraud. Investigation ongoing under IO Omkaar.
1549,100200774202501549,202501549,2025-04-15,1253,774,3,2,6,16,3,40,2025-04-15T00:00:00,2025-04-16T14:00:00,2025-04-15T00:00:00,14.13748,77.070163,Case registered at Koppal PS 25 regarding identity theft. Investigation ongoing under IO Barkha.
1550,100190742202301550,202301550,2023-02-16,77,742,1,1,3,9,3,38,2023-02-16T00:00:00,2023-02-16T19:00:00,2023-02-16T00:00:00,15.231754,77.734182,Case registered at Kolar PS 22 regarding dowry harassment. Investigation ongoing under IO Quincy.
1551,100030097202401551,202401551,2024-03-28,1906,97,1,2,5,13,2,6,2024-03-28T00:00:00,2024-03-28T14:00:00,2024-03-28T00:00:00,14.575594,78.370602,Case registered at Belagavi PS 11 regarding cheating. Investigation ongoing under IO Ryan.
1552,100050275202501552,202501552,2025-09-24,918,275,1,2,5,14,1,10,2025-09-24T00:00:00,2025-09-24T10:00:00,2025-09-24T00:00:00,13.193852,75.1837,Case registered at Bengaluru Urban PS 103 regarding criminal breach of trust. Investigation ongoing under IO Udyati.
1553,100150577202501553,202501553,2025-05-07,551,577,1,2,1,2,1,29,2025-05-07T00:00:00,2025-05-08T09:00:00,2025-05-07T00:00:00,12.213994,75.929757,Case registered at Hassan PS 1 regarding attempt to murder. Investigation ongoing under IO Amara.
1554,100050259202501554,202501554,2025-08-06,793,259,1,2,3,10,3,10,2025-08-06T00:00:00,2025-08-07T12:00:00,2025-08-06T00:00:00,15.17485,77.404377,Case registered at Bengaluru Urban PS 87 regarding sexual assault. Investigation ongoing under IO Vincent.
1555,100110473202501555,202501555,2025-08-13,1275,473,1,2,4,11,3,22,2025-08-13T00:00:00,2025-08-14T20:00:00,2025-08-13T00:00:00,12.858356,75.214978,Case registered at Dakshina Kannada PS 41 regarding gambling. Investigation ongoing under IO Chakrika.
1556,100110450202501556,202501556,2025-06-17,1852,450,1,2,6,16,3,21,2025-06-17T00:00:00,2025-06-18T21:00:00,2025-06-17T00:00:00,13.443468,74.47378,Case registered at Dakshina Kannada PS 18 regarding identity theft. Investigation ongoing under IO Bimala.
1557,100130533202501557,202501557,2025-10-23,16,533,1,1,1,2,4,26,2025-10-23T00:00:00,2025-10-23T22:00:00,2025-10-23T00:00:00,15.616375,76.391138,Case registered at Dharwad PS 15 regarding attempt to murder. Investigation ongoing under IO Lajita.
1558,100270998202501558,202501558,2025-12-28,68,998,3,2,6,15,2,53,2025-12-28T00:00:00,2025-12-29T10:00:00,2025-12-28T00:00:00,18.036626,77.217938,Case registered at Udupi PS 18 regarding online fraud. Investigation ongoing under IO Tanay.
1559,100090396202301559,202301559,2023-12-31,93,396,1,2,6,16,2,18,2023-12-31T00:00:00,2024-01-01T10:00:00,2023-12-31T00:00:00,14.769221,76.402931,Case registered at Chikkamagaluru PS 22 regarding identity theft. Investigation ongoing under IO Nachiket.
1560,100281031202501560,202501560,2025-11-18,1890,1031,1,2,1,1,3,55,2025-11-18T00:00:00,2025-11-19T11:00:00,2025-11-18T00:00:00,16.088018,76.794696,Case registered at Uttara Kannada PS 22 regarding murder. Investigation ongoing under IO Ijaya.
1561,100030098202401561,202401561,2024-11-06,615,98,1,2,2,5,1,5,2024-11-06T00:00:00,2024-11-07T21:00:00,2024-11-06T00:00:00,13.170242,76.948086,Case registered at Belagavi PS 12 regarding robbery. Investigation ongoing under IO Hredhaan.
1562,100050274202301562,202301562,2023-09-20,2427,274,3,2,3,9,1,9,2023-09-20T00:00:00,2023-09-20T01:00:00,2023-09-20T00:00:00,15.870799,77.880111,Case registered at Bengaluru Urban PS 102 regarding dowry harassment. Investigation ongoing under IO Sai.
1563,100200764202301563,202301563,2023-05-07,733,764,1,2,2,5,1,39,2023-05-07T00:00:00,2023-05-07T08:00:00,2023-05-07T00:00:00,16.504349,77.466341,Case registered at Koppal PS 15 regarding robbery. Investigation ongoing under IO Farhan.
1564,100050174202501564,202501564,2025-03-14,2457,174,3,2,1,3,3,10,2025-03-14T00:00:00,2025-03-14T06:00:00,2025-03-14T00:00:00,13.120918,74.652976,Case registered at Bengaluru Urban PS 2 regarding grievous hurt. Investigation ongoing under IO Arjun.
1565,100050178202501565,202501565,2025-09-21,421,178,1,1,1,3,1,10,2025-09-21T00:00:00,2025-09-21T08:00:00,2025-09-21T00:00:00,17.052609,74.96142,Case registered at Bengaluru Urban PS 6 regarding grievous hurt. Investigation ongoing under IO Benjamin.
1566,100060299202601566,202601566,2026-07-05,723,299,1,2,1,3,3,11,2026-07-05T00:00:00,2026-07-06T18:00:00,2026-07-05T00:00:00,14.547139,75.693178,Case registered at Bidar PS 12 regarding grievous hurt. Investigation ongoing under IO Garima.
1567,100170637202401567,202401567,2024-07-09,2362,637,2,1,1,1,2,34,2024-07-09T00:00:00,2024-07-11T00:00:00,2024-07-09T00:00:00,17.025211,75.141127,Case registered at Kalaburagi PS 3 regarding murder. Investigation ongoing under IO Bachittar.
1568,100050280202301568,202301568,2023-10-16,58,280,1,1,3,9,1,9,2023-10-16T00:00:00,2023-10-17T10:00:00,2023-10-16T00:00:00,14.514249,75.794791,Case registered at Bengaluru Urban PS 108 regarding dowry harassment. Investigation ongoing under IO Raagini.
1569,100180700202501569,202501569,2025-06-08,1982,700,1,2,4,11,1,35,2025-06-08T00:00:00,2025-06-08T07:00:00,2025-06-08T00:00:00,12.757722,76.591613,Case registered at Kodagu PS 9 regarding gambling. Investigation ongoing under IO Jackson.
1570,100281031202401570,202401570,2024-11-29,1060,1031,1,1,1,3,1,55,2024-11-29T00:00:00,2024-11-29T04:00:00,2024-11-29T00:00:00,18.278795,75.187811,Case registered at Uttara Kannada PS 22 regarding grievous hurt. Investigation ongoing under IO Ekani.
1571,100160617202601571,202601571,2026-02-27,2429,617,2,2,2,4,2,32,2026-02-27T00:00:00,2026-02-27T06:00:00,2026-02-27T00:00:00,14.083776,78.326839,Case registered at Haveri PS 12 regarding theft. Investigation ongoing under IO Peter.
1572,100220841202401572,202401572,2024-03-25,1398,841,1,2,3,10,1,44,2024-03-25T00:00:00,2024-03-26T20:00:00,2024-03-25T00:00:00,18.212586,76.444716,Case registered at Mysuru PS 34 regarding sexual assault. Investigation ongoing under IO Amruta.
1573,100040172202501573,202501573,2025-06-07,1511,172,4,2,4,12,2,8,2025-06-07T00:00:00,2025-06-08T20:00:00,2025-06-07T00:00:00,17.501221,74.002106,Case registered at Bengaluru Rural PS 29 regarding public nuisance. Investigation ongoing under IO Chakrika.
1574,100060299202501574,202501574,2025-10-30,609,299,1,2,6,16,2,12,2025-10-30T00:00:00,2025-10-30T07:00:00,2025-10-30T00:00:00,17.516797,75.205427,Case registered at Bidar PS 12 regarding identity theft. Investigation ongoing under IO Bhavna.
1575,100140575202601575,202601575,2026-04-12,1275,575,1,2,2,5,1,28,2026-04-12T00:00:00,2026-04-12T21:00:00,2026-04-12T00:00:00,15.684109,74.79186,Case registered at Gadag PS 28 regarding robbery. Investigation ongoing under IO Chakrika.
1576,100230871202501576,202501576,2025-09-05,1507,871,1,2,6,15,1,46,2025-09-05T00:00:00,2025-09-06T12:00:00,2025-09-05T00:00:00,11.848504,75.509853,Case registered at Raichur PS 7 regarding online fraud. Investigation ongoing under IO Raksha.
1577,100050267202601577,202601577,2026-01-05,589,267,2,2,4,11,2,9,2026-01-05T00:00:00,2026-01-06T01:00:00,2026-01-05T00:00:00,12.192853,75.029063,Case registered at Bengaluru Urban PS 95 regarding gambling. Investigation ongoing under IO Krisha.
1578,100090400202501578,202501578,2025-04-26,308,400,1,2,4,12,4,18,2025-04-26T00:00:00,2025-04-27T21:00:00,2025-04-26T00:00:00,16.3485,75.891712,Case registered at Chikkamagaluru PS 26 regarding public nuisance. Investigation ongoing under IO Laksh.
1579,100130523202401579,202401579,2024-11-25,1076,523,2,2,2,6,2,25,2024-11-25T00:00:00,2024-11-26T22:00:00,2024-11-25T00:00:00,14.696743,75.246067,Case registered at Dharwad PS 5 regarding burglary. Investigation ongoing under IO Tanish.
1580,100210807202501580,202501580,2025-05-05,1018,807,4,1,1,2,2,41,2025-05-05T00:00:00,2025-05-06T15:00:00,2025-05-05T00:00:00,15.223006,75.509675,Case registered at Mandya PS 29 regarding attempt to murder. Investigation ongoing under IO Alka.
1581,100020058202401581,202401581,2024-06-13,1593,58,1,1,3,9,1,4,2024-06-13T00:00:00,2024-06-13T07:00:00,2024-06-13T00:00:00,15.924312,78.536327,Case registered at Ballari PS 29 regarding dowry harassment. Investigation ongoing under IO Libni.
1582,100301086202401582,202401582,2024-06-02,2417,1086,2,1,1,1,1,60,2024-06-02T00:00:00,2024-06-03T15:00:00,2024-06-02T00:00:00,12.053198,74.991324,Case registered at Yadgir PS 19 regarding murder. Investigation ongoing under IO Ati.
1583,100170661202301583,202301583,2023-09-28,1824,661,1,1,3,10,2,33,2023-09-28T00:00:00,2023-09-29T17:00:00,2023-09-28T00:00:00,17.24398,75.691717,Case registered at Kalaburagi PS 27 regarding sexual assault. Investigation ongoing under IO Dakshesh.
1584,100190722202501584,202501584,2025-03-21,2340,722,1,2,2,7,3,38,2025-03-21T00:00:00,2025-03-22T17:00:00,2025-03-21T00:00:00,14.64232,77.365538,Case registered at Kolar PS 2 regarding vehicle theft. Investigation ongoing under IO Harini.
1585,100240916202301585,202301585,2023-07-01,1322,916,2,2,2,4,2,47,2023-07-01T00:00:00,2023-07-02T11:00:00,2023-07-01T00:00:00,17.176861,75.008327,Case registered at Ramanagara PS 23 regarding theft. Investigation ongoing under IO Abeer.
1586,100020084202601586,202601586,2026-01-29,1081,84,1,2,4,12,1,4,2026-01-29T00:00:00,2026-01-29T15:00:00,2026-01-29T00:00:00,18.290561,76.696088,Case registered at Ballari PS 55 regarding public nuisance. Investigation ongoing under IO Zayyan.
1587,100120497202301587,202301587,2023-12-02,89,497,1,2,2,5,1,24,2023-12-02T00:00:00,2023-12-02T19:00:00,2023-12-02T00:00:00,14.979616,75.965461,Case registered at Davanagere PS 8 regarding robbery. Investigation ongoing under IO Chasmum.
1588,100010019202401588,202401588,2024-07-16,409,19,1,2,5,14,2,2,2024-07-16T00:00:00,2024-07-16T15:00:00,2024-07-16T00:00:00,15.172733,76.568181,Case registered at Bagalkot PS 19 regarding criminal breach of trust. Investigation ongoing under IO Rudra.
1589,100030112202301589,202301589,2023-02-23,60,112,2,2,2,7,1,6,2023-02-23T00:00:00,2023-02-24T04:00:00,2023-02-23T00:00:00,17.006101,75.336922,Case registered at Belagavi PS 26 regarding vehicle theft. Investigation ongoing under IO Guneet.
1590,100080353202301590,202301590,2023-07-19,184,353,1,2,3,8,1,16,2023-07-19T00:00:00,2023-07-20T14:00:00,2023-07-19T00:00:00,16.26507,76.094123,Case registered at Chikkaballapur PS 8 regarding domestic violence. Investigation ongoing under IO Jai.
1591,100120517202401591,202401591,2024-01-07,2467,517,1,2,5,13,4,24,2024-01-07T00:00:00,2024-01-08T10:00:00,2024-01-07T00:00:00,13.583466,77.800908,Case registered at Davanagere PS 28 regarding cheating. Investigation ongoing under IO Rachana.
1592,100030127202401592,202401592,2024-12-06,1026,127,1,2,6,16,1,5,2024-12-06T00:00:00,2024-12-06T12:00:00,2024-12-06T00:00:00,15.583061,75.704929,Case registered at Belagavi PS 41 regarding identity theft. Investigation ongoing under IO Alka.
1593,100030135202601593,202601593,2026-01-30,2041,135,3,1,1,2,1,5,2026-01-30T00:00:00,2026-01-31T20:00:00,2026-01-30T00:00:00,16.100982,78.141682,Case registered at Belagavi PS 49 regarding attempt to murder. Investigation ongoing under IO Indali.
1594,100060298202301594,202301594,2023-07-17,1136,298,1,2,6,15,1,12,2023-07-17T00:00:00,2023-07-18T07:00:00,2023-07-17T00:00:00,12.157857,78.047395,Case registered at Bidar PS 11 regarding online fraud. Investigation ongoing under IO Aditya.
1595,100270994202301595,202301595,2023-08-13,47,994,1,2,5,14,4,53,2023-08-13T00:00:00,2023-08-13T02:00:00,2023-08-13T00:00:00,13.135901,76.792673,Case registered at Udupi PS 14 regarding criminal breach of trust. Investigation ongoing under IO Pallavi.
1596,100040145202301596,202301596,2023-09-01,1908,145,1,2,4,12,3,8,2023-09-01T00:00:00,2023-09-02T16:00:00,2023-09-01T00:00:00,12.977407,77.164261,Case registered at Bengaluru Rural PS 2 regarding public nuisance. Investigation ongoing under IO Rajata.
1597,100140550202301597,202301597,2023-03-17,2101,550,3,2,4,11,3,27,2023-03-17T00:00:00,2023-03-18T23:00:00,2023-03-17T00:00:00,13.863584,76.554087,Case registered at Gadag PS 3 regarding gambling. Investigation ongoing under IO Eshana.
1598,100230888202501598,202501598,2025-07-13,1676,888,1,2,5,14,2,45,2025-07-13T00:00:00,2025-07-14T18:00:00,2025-07-13T00:00:00,13.720775,75.575596,Case registered at Raichur PS 24 regarding criminal breach of trust. Investigation ongoing under IO Aashi.
1599,100020049202501599,202501599,2025-12-02,1461,49,1,2,4,11,2,3,2025-12-02T00:00:00,2025-12-02T21:00:00,2025-12-02T00:00:00,15.487665,74.587849,Case registered at Ballari PS 20 regarding gambling. Investigation ongoing under IO Utkarsh.
1600,100060314202601600,202601600,2026-06-02,1737,314,4,2,6,15,2,12,2026-06-02T00:00:00,2026-06-03T18:00:00,2026-06-02T00:00:00,13.370692,78.219608,Case registered at Bidar PS 27 regarding online fraud. Investigation ongoing under IO Isaiah.
1601,100180702202501601,202501601,2025-07-16,1880,702,1,2,6,15,1,35,2025-07-16T00:00:00,2025-07-17T20:00:00,2025-07-16T00:00:00,14.833899,77.544111,Case registered at Kodagu PS 11 regarding online fraud. Investigation ongoing under IO Banjeet.
1602,100180706202501602,202501602,2025-04-03,40,706,4,2,2,4,4,35,2025-04-03T00:00:00,2025-04-03T05:00:00,2025-04-03T00:00:00,13.35684,76.24102,Case registered at Kodagu PS 15 regarding theft. Investigation ongoing under IO Aadi.
1603,100030130202401603,202401603,2024-09-11,222,130,1,2,2,4,1,6,2024-09-11T00:00:00,2024-09-12T07:00:00,2024-09-11T00:00:00,15.90706,74.797365,Case registered at Belagavi PS 44 regarding theft. Investigation ongoing under IO Omaja.
1604,100070322202601604,202601604,2026-07-02,958,322,1,2,4,11,2,13,2026-07-02T00:00:00,2026-07-02T15:00:00,2026-07-02T00:00:00,18.300743,78.562256,Case registered at Chamarajanagar PS 6 regarding gambling. Investigation ongoing under IO Chandresh.
1605,100301076202501605,202501605,2025-12-07,1217,1076,3,2,5,13,1,59,2025-12-07T00:00:00,2025-12-07T08:00:00,2025-12-07T00:00:00,15.733297,76.29247,Case registered at Yadgir PS 9 regarding cheating. Investigation ongoing under IO Bhavika.
1606,100150585202401606,202401606,2024-07-30,1323,585,1,1,3,10,2,29,2024-07-30T00:00:00,2024-07-30T13:00:00,2024-07-30T00:00:00,13.605726,74.518815,Case registered at Hassan PS 9 regarding sexual assault. Investigation ongoing under IO Noah.
1607,100260955202401607,202401607,2024-03-15,2358,955,1,2,2,7,3,51,2024-03-15T00:00:00,2024-03-15T18:00:00,2024-03-15T00:00:00,14.666919,75.176241,Case registered at Tumakuru PS 4 regarding vehicle theft. Investigation ongoing under IO Vrishti.
1608,100291047202501608,202501608,2025-02-04,551,1047,1,2,3,10,2,57,2025-02-04T00:00:00,2025-02-04T16:00:00,2025-02-04T00:00:00,15.054423,76.648975,Case registered at Vijayapura PS 9 regarding sexual assault. Investigation ongoing under IO Amara.
1609,100270993202601609,202601609,2026-06-01,1344,993,1,1,1,2,3,54,2026-06-01T00:00:00,2026-06-02T03:00:00,2026-06-01T00:00:00,15.580841,76.783285,Case registered at Udupi PS 13 regarding attempt to murder. Investigation ongoing under IO Balvan.
1610,100130537202301610,202301610,2023-01-13,1940,537,1,2,5,14,2,26,2023-01-13T00:00:00,2023-01-14T20:00:00,2023-01-13T00:00:00,16.066156,74.344568,Case registered at Dharwad PS 19 regarding criminal breach of trust. Investigation ongoing under IO Jasmit.
1611,100050282202601611,202601611,2026-02-04,1445,282,1,2,6,16,2,9,2026-02-04T00:00:00,2026-02-05T11:00:00,2026-02-04T00:00:00,15.595655,78.593919,Case registered at Bengaluru Urban PS 110 regarding identity theft. Investigation ongoing under IO Shravya.
1612,100100419202301612,202301612,2023-11-26,1646,419,1,2,4,12,1,20,2023-11-26T00:00:00,2023-11-27T16:00:00,2023-11-26T00:00:00,16.026502,76.245318,Case registered at Chitradurga PS 16 regarding public nuisance. Investigation ongoing under IO Nihal.
1613,100060315202601613,202601613,2026-02-19,661,315,1,1,1,2,1,12,2026-02-19T00:00:00,2026-02-19T06:00:00,2026-02-19T00:00:00,13.744828,77.602573,Case registered at Bidar PS 28 regarding attempt to murder. Investigation ongoing under IO Hiral.
1614,100030141202301614,202301614,2023-07-01,1002,141,1,2,1,1,4,6,2023-07-01T00:00:00,2023-07-02T12:00:00,2023-07-01T00:00:00,13.044677,76.420904,Case registered at Belagavi PS 55 regarding murder. Investigation ongoing under IO Gaurang.
1615,100170682202401615,202401615,2024-01-01,210,682,3,1,1,3,1,33,2024-01-01T00:00:00,2024-01-02T06:00:00,2024-01-01T00:00:00,12.054486,76.891726,Case registered at Kalaburagi PS 48 regarding grievous hurt. Investigation ongoing under IO Barkha.
1616,100030123202501616,202501616,2025-12-03,800,123,1,2,4,11,2,6,2025-12-03T00:00:00,2025-12-04T16:00:00,2025-12-03T00:00:00,13.274734,74.038079,Case registered at Belagavi PS 37 regarding gambling. Investigation ongoing under IO Ishaan.
1617,100180695202601617,202601617,2026-05-05,1375,695,1,2,2,7,3,36,2026-05-05T00:00:00,2026-05-06T07:00:00,2026-05-05T00:00:00,16.666301,75.385409,Case registered at Kodagu PS 4 regarding vehicle theft. Investigation ongoing under IO Yashvi.
1618,100090393202501618,202501618,2025-02-11,1512,393,3,2,3,8,2,18,2025-02-11T00:00:00,2025-02-12T11:00:00,2025-02-11T00:00:00,15.040762,74.336074,Case registered at Chikkamagaluru PS 19 regarding domestic violence. Investigation ongoing under IO Sudiksha.
1619,100030135202401619,202401619,2024-10-21,39,135,1,2,4,11,3,6,2024-10-21T00:00:00,2024-10-22T04:00:00,2024-10-21T00:00:00,17.651716,78.228032,Case registered at Belagavi PS 49 regarding gambling. Investigation ongoing under IO Rushil.
