AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
4469,1803,Bimala Kapur,65,M,A2
4470,1804,Chakradhar Memon,44,F,A1
4471,1804,Sai Chaudhary,45,M,A2
4472,1805,Harshil Sarna,47,M,A1
4473,1805,Tanay Nanda,38,M,A2
4474,1805,Nirja Merchant,21,T,A3
4475,1805,Tara Dugar,50,T,A4
4476,1806,Ijaya Muni,44,T,A1
4477,1806,Ekbal Randhawa,27,M,A2
4478,1806,Ekalinga Nagar,45,T,A3
4479,1807,Unni Vala,29,F,A1
4480,1808,Ekaja Panchal,58,M,A1
4481,1808,Qasim Ramaswamy,21,F,A2
4482,1809,Rachana Rajagopalan,36,F,A1
4483,1809,Radhika Ravi,39,T,A2
4484,1810,Udarsh Ganesan,65,M,A1
4485,1810,Ethan Shukla,43,T,A2
4486,1811,Sneha Kapur,22,F,A1
4487,1811,Jack Kapoor,28,F,A2
4488,1812,Kiaan Rege,25,M,A1
4489,1812,Divya Dar,24,F,A2
4490,1812,Ridhi Apte,38,T,A3
4491,1813,Amara Mann,57,M,A1
4492,1813,Jonathan Halder,16,T,A2
4493,1813,Radha Ghose,56,T,A3
4494,1813,Mekhala Dora,48,M,A4
4495,1814,Vasudha Sekhon,41,M,A1
4496,1814,Faqid Iyer,46,T,A2
4497,1815,Rudra Loke,58,T,A1
4498,1815,Gaurika Wagle,24,F,A2
4499,1815,Dominic Tailor,16,M,A3
4500,1816,Mekhala Malhotra,38,F,A1
4501,1816,Faraj Nagarajan,45,T,A2
4502,1816,Raagini Nayak,52,F,A3
4503,1816,Matthew Dhaliwal,56,F,A4
4504,1817,Hredhaan Madan,64,M,A1
4505,1817,Oliver Savant,19,T,A2
4506,1818,Jagdish Deshpande,41,T,A1
4507,1818,Yutika Choudhary,29,M,A2
4508,1818,Zaid Anand,48,F,A3
4509,1819,Jai Loyal,54,F,A1
4510,1819,Reyansh Kalita,40,F,A2
4511,1820,Krisha Kant,22,T,A1
4512,1820,Zarna Sankaran,53,F,A2
4513,1820,Qarin Cherian,64,M,A3
4514,1820,Ekapad Chatterjee,50,F,A4
4515,1821,Naveen Mannan,49,F,A1
4516,1822,Manthan Palan,29,T,A1
4517,1822,Mekhala Dutt,61,F,A2
4518,1822,Tanvi Loke,25,M,A3
4519,1822,Ekani Borde,33,T,A4
4520,1823,Kala Sahni,30,F,A1
4521,1823,Warhi Dar,19,F,A2
4522,1823,Mahika Pandya,61,T,A3
4523,1824,Yachana Randhawa,19,T,A1
4524,1825,Arin Sodhi,51,F,A1
4525,1826,Januja Patil,65,T,A1
4526,1827,Yatan Muni,37,T,A1
4527,1828,Yashvi Dash,31,T,A1
4528,1828,Alexander Sant,20,F,A2
4529,1829,Lucky Shanker,39,T,A1
4530,1830,Harini Kashyap,47,T,A1
4531,1831,Bachittar Dyal,34,F,A1
4532,1831,Yoshita Badami,55,F,A2
4533,1832,Amara Sha,38,T,A1
4534,1832,Janya Kala,41,T,A2
4535,1833,Raagini Sane,20,M,A1
4536,1833,Chandresh Samra,60,M,A2
4537,1833,Vidhi Kurian,61,F,A3
4538,1833,Vasatika Deshpande,30,F,A4
4539,1834,Andrew Chad,48,F,A1
4540,1835,Lucky Deol,41,M,A1
4541,1835,Siddharth Kara,18,F,A2
4542,1836,Shravya Golla,50,M,A1
4543,1836,Tanmayi Krishnan,40,M,A2
4544,1837,Rachana Banerjee,30,T,A1
4545,1837,Kritika Gupta,25,M,A2
4546,1838,Garima Koshy,16,T,A1
4547,1839,Mason Nadig,25,M,A1
4548,1839,Nikita Bumb,42,T,A2
4549,1839,Urvi Mann,41,F,A3
4550,1839,Sai Sethi,65,F,A4
4551,1840,Ishwar Nayak,41,F,A1
4552,1840,Oscar Karpe,56,M,A2
4553,1841,Nandini Hegde,27,F,A1
4554,1841,Ira Master,37,F,A2
4555,1841,Ucchal Chada,20,F,A3
4556,1842,Omaja Bhardwaj,64,T,A1
4557,1842,Qabil Nagarajan,43,M,A2
4558,1843,Guneet Atwal,36,T,A1
4559,1843,Aarav Lanka,38,T,A2
4560,1844,Veda Memon,45,M,A1
4561,1844,Pallavi Palla,57,F,A2
4562,1844,Chameli Varty,34,M,A3
4563,1845,Nachiket Narula,33,T,A1
4564,1846,Vincent Sankaran,57,M,A1
4565,1846,Kashvi Sem,46,F,A2
4566,1846,Widisha Sawhney,28,F,A3
4567,1847,Ekantika Bava,64,M,A1
4568,1847,Ekaraj Andra,56,F,A2
4569,1847,Raksha Chanda,35,M,A3
4570,1847,Aarav Singhal,39,T,A4
4571,1848,Vasana Lalla,62,F,A1
4572,1849,Jyoti Ramakrishnan,27,M,A1
4573,1849,Xiti Konda,36,M,A2
4574,1849,Tejas Dube,20,F,A3
4575,1849,Ronith Ram,47,F,A4
4576,1850,Xalak Goda,52,T,A1
4577,1850,Chameli Shenoy,31,M,A2
4578,1851,Abha Jayaraman,31,F,A1
4579,1852,Udant Barad,42,M,A1
4580,1853,David Ramesh,25,M,A1
4581,1853,Madhavi Dhillon,36,M,A2
4582,1854,Christopher Mital,27,T,A1
4583,1854,Gautam Jayaraman,35,M,A2
4584,1854,Rohan Soni,58,F,A3
4585,1854,Ojasvi Patla,34,T,A4
4586,1855,Jalsa Misra,54,M,A1
4587,1855,Urvi Chakraborty,35,M,A2
4588,1856,Yug Kalla,23,F,A1
4589,1856,Simon Dave,28,F,A2
4590,1857,Faqid Parsa,23,M,A1
4591,1857,Vasatika Chacko,16,M,A2
4592,1858,Ira Sachdev,42,F,A1
4593,1858,Urvashi Sarin,16,T,A2
4594,1858,Gayathri Dugar,17,M,A3
4595,1859,Peter Kapoor,22,T,A1
4596,1860,Nirja Vora,26,T,A1
4597,1861,Advaith Das,61,F,A1
4598,1862,Dayita Panchal,58,F,A1
4599,1862,Hamsini Choudhry,36,F,A2
4600,1862,Ekaja Wagle,28,F,A3
4601,1863,Zehaan Tata,31,T,A1
4602,1864,Vivaan Mital,22,F,A1
4603,1864,Saanvi Malhotra,51,F,A2
4604,1864,Veer Issac,65,M,A3
4605,1864,Manbir Dugal,38,T,A4
4606,1865,Bina Jhaveri,57,F,A1
4607,1865,Yash Mani,49,T,A2
4608,1865,Chandresh Naidu,22,T,A3
4609,1865,Jack Mann,45,M,A4
4610,1866,Isha Sur,18,M,A1
4611,1867,Ishwar Chander,52,F,A1
4612,1867,Chanchal Sundaram,65,M,A2
4613,1868,Yash Chowdhury,51,T,A1
4614,1868,Adweta Lalla,63,T,A2
4615,1868,Dhruv Saran,50,T,A3
4616,1869,Vansha Subramanian,27,F,A1
4617,1869,Warjas Sarna,33,M,A2
4618,1869,Fariq Dhar,60,F,A3
4619,1870,Gaurangi Prakash,29,F,A1
4620,1870,Timothy Date,55,M,A2
4621,1871,Bhavini Panchal,45,M,A1
4622,1871,Raksha Karpe,26,M,A2
4623,1871,Ekanta Patla,65,T,A3
4624,1872,Qasim Mannan,26,M,A1
4625,1872,Jeremiah Singh,36,T,A2
4626,1872,Krish Guha,56,F,A3
4627,1873,Meghana Dugar,41,F,A1
4628,1873,Jagdish Raval,49,T,A2
4629,1873,Vrishti Suresh,53,M,A3
4630,1874,Yutika Kota,17,T,A1
4631,1875,Chakradhar Sawhney,32,T,A1
4632,1875,Mugdha Dugar,51,T,A2
4633,1875,Finn Badal,36,M,A3
4634,1876,Hemani Mann,45,M,A1
4635,1876,Wazir Babu,59,M,A2
4636,1877,Ekansh Shanker,41,F,A1
4637,1877,Ekaja Jani,23,M,A2
4638,1878,Divya Iyer,52,M,A1
4639,1878,Janya Hayre,31,F,A2
4640,1878,Hamsini Sood,50,T,A3
4641,1879,Arjun Palla,25,T,A1
4642,1880,Dhruv Dave,31,M,A1
4643,1880,Eesha Rama,46,F,A2
4644,1881,Dayita Chad,49,F,A1
4645,1882,Tanveer Bandi,45,F,A1
4646,1883,Rushil Wason,25,F,A1
4647,1884,Eta Mannan,18,F,A1
4648,1885,Praneel Narasimhan,57,T,A1
4649,1885,Atharv Zachariah,31,M,A2
4650,1886,Chakradhar Vyas,51,F,A1
4651,1887,Kala Bhargava,26,M,A1
4652,1887,Chavvi Konda,19,F,A2
4653,1887,Nidra Raghavan,50,M,A3
4654,1888,Vihaan Mane,41,M,A1
4655,1888,Anya Sastry,51,F,A2
4656,1888,Chakradev Basak,60,M,A3
4657,1888,Devika Nayak,16,M,A4
4658,1889,Baljiwan Rajagopalan,16,F,A1
4659,1889,Darika Khurana,25,F,A2
4660,1890,Vidhi Dey,53,M,A1
4661,1890,Daksha Patil,54,M,A2
4662,1890,Yashvi Chatterjee,63,T,A3
4663,1891,Yug Banik,41,F,A1
4664,1891,Bakhshi Lad,49,M,A2
4665,1892,Diya Chawla,36,T,A1
4666,1892,Advaith Puri,37,F,A2
4667,1892,Raksha Behl,34,F,A3
4668,1892,Shivansh Borah,22,F,A4
4669,1893,Chaitaly Raghavan,65,T,A1
4670,1893,Pranit Char,33,M,A2
4671,1893,Chatura Chaudhuri,41,F,A3
4672,1894,Isaac Dubey,50,M,A1
4673,1894,Theodore Sama,28,T,A2
4674,1895,Ati Patla,60,T,A1
4675,1895,Darpan Tiwari,43,T,A2
4676,1896,Lavanya Butala,18,M,A1
4677,1897,Kala Goyal,46,T,A1
4678,1898,Bhavika Pillay,34,M,A1
4679,1898,Gabriel Contractor,41,T,A2
4680,1898,Ubika Basu,62,T,A3
4681,1899,Manya Nanda,58,T,A1
4682,1899,Devika Ghose,53,F,A2
4683,1900,Jatin Gupta,64,F,A1
4684,1901,Luke Sani,51,F,A1
4685,1902,Lohit Srivastava,25,F,A1
4686,1902,Abeer Pillai,52,F,A2
4687,1903,Naksh Sinha,36,M,A1
4688,1903,Matthew Raman,43,T,A2
4689,1903,Samesh Mohanty,37,F,A3
4690,1904,Mohammed Rout,53,M,A1
4691,1904,Saumya Sekhon,16,F,A2
4692,1905,Bimala Loyal,57,F,A1
4693,1905,Elijah Jaggi,31,F,A2
4694,1906,Pahal Sarna,54,M,A1
4695,1906,Rachit Balay,49,T,A2
4696,1906,Faqid Ranganathan,43,M,A3
4697,1907,Yagnesh Mittal,46,T,A1
4698,1908,Eiravati Char,34,T,A1
4699,1909,Jagdish Kapadia,28,F,A1
4700,1909,Rishi Bora,60,T,A2
4701,1909,Irya Majumdar,59,F,A3
4702,1909,Veda Chandra,31,M,A4
4703,1910,Qadim Keer,32,M,A1
4704,1910,Ira Bhasin,42,M,A2
4705,1911,Maanav Nayar,56,T,A1
4706,1911,Madhav Sandhu,39,F,A2
4707,1912,Bachittar Brahmbhatt,55,M,A1
4708,1912,Varsha Taneja,45,F,A2
4709,1912,Megha Deshpande,39,M,A3
4710,1913,Mahika Gade,63,M,A1
4711,1913,Bina Barman,58,M,A2
4712,1913,Upkaar Sinha,46,T,A3
4713,1913,Chatura Vora,16,F,A4
4714,1914,Mitali Baral,22,F,A1
4715,1914,Abhimanyu Goel,33,T,A2
4716,1914,Waida Mangal,21,F,A3
4717,1915,Sarthak Ghose,48,T,A1
4718,1915,Sudiksha Ghosh,62,M,A2
4719,1915,Aahana Barad,57,T,A3
4720,1916,Deepa Patel,39,M,A1
4721,1917,Priya Kalita,38,F,A1
4722,1917,Nirja Virk,58,F,A2
4723,1917,Vanya Palla,55,F,A3
4724,1918,Chatura Guha,20,F,A1
4725,1918,Sachi Dhillon,49,T,A2
4726,1919,Reyansh Kadakia,45,T,A1
4727,1919,Imaran Prasad,25,T,A2
4728,1919,Osha Lalla,16,F,A3
4729,1919,Jack Bava,64,F,A4
4730,1920,Leela Bhagat,32,M,A1
4731,1920,Faras Rama,55,F,A2
4732,1920,Kalpit Raju,38,M,A3
4733,1920,Utkarsh Kashyap,64,T,A4
4734,1921,Vaishnavi Chada,37,T,A1
4735,1921,Jai Merchant,64,M,A2
4736,1922,Abdul Natarajan,25,T,A1
4737,1923,Janya Pillay,26,F,A1
4738,1924,Imaran Khatri,28,F,A1
4739,1924,Mason Grewal,38,F,A2
4740,1924,Varenya Chaudhari,25,M,A3
4741,1925,Sachi Mani,57,T,A1
4742,1925,Charvi Bassi,38,M,A2
4743,1926,Kabir Tandon,22,T,A1
4744,1926,Ijaya Gade,54,F,A2
4745,1927,Ekalinga Kuruvilla,19,M,A1
4746,1928,Samar Sawhney,19,M,A1
4747,1928,Upma Lalla,32,F,A2
4748,1928,Aadi Rout,19,T,A3
4749,1928,Ekani Mukherjee,39,T,A4
4750,1929,Abhimanyu Das,61,M,A1
4751,1929,Waida Rau,20,T,A2
4752,1930,Siya Kala,31,F,A1
4753,1930,Gautam Vig,37,M,A2
4754,1931,Lajita Parmar,19,T,A1
4755,1932,Dakshesh Sarma,22,T,A1
4756,1932,Bina Borde,30,T,A2
4757,1932,Oviya Mammen,32,T,A3
4758,1932,Anika Gera,56,F,A4
4759,1933,Anvi Wable,33,F,A1
4760,1933,Jonathan Karnik,21,T,A2
4761,1933,Pavani Memon,41,M,A3
4762,1933,Ethan Buch,37,T,A4
4763,1934,Wazir Mallick,34,F,A1
4764,1934,Mahika Nagar,25,M,A2
4765,1934,Dhruv Tandon,58,F,A3
4766,1934,Panini Kurian,18,T,A4
4767,1935,Aditya Sani,32,F,A1
4768,1936,Hemang Kapur,55,T,A1
4769,1937,Chatresh Choudhury,21,F,A1
4770,1938,Wridesh Khanna,55,F,A1
4771,1938,Udant Prabhu,22,M,A2
4772,1939,Veda Nagarajan,34,M,A1
4773,1939,Aachal Agrawal,29,M,A2
4774,1939,Urvi Badami,21,M,A3
4775,1940,Ansh Narang,53,M,A1
4776,1940,Bachittar Palla,39,M,A2
4777,1940,Michael Thakkar,63,M,A3
4778,1940,Amara Sekhon,45,M,A4
4779,1941,Bhavna Bose,28,F,A1
4780,1941,Girish Chana,18,T,A2
4781,1941,Amruta Banik,42,M,A3
4782,1941,Peter Sura,27,T,A4
4783,1942,Liam Dixit,65,M,A1
4784,1943,Vedika Tara,64,F,A1
4785,1944,Triveni D’Alia,41,T,A1
4786,1945,Diya Swamy,21,T,A1
4787,1945,Vrishti Kumar,42,F,A2
4788,1945,Harrison More,59,T,A3
4789,1946,Dominic Mani,28,F,A1
4790,1946,Hema Bedi,16,T,A2
4791,1947,Megha Merchant,42,T,A1
4792,1947,Vrinda Kade,18,M,A2
4793,1947,Ijaya Setty,65,T,A3
4794,1948,Manthan Chada,50,F,A1
4795,1949,Kashish Basu,39,F,A1
4796,1949,Abha Ravel,64,F,A2
4797,1949,Bhavya Chawla,53,F,A3
4798,1950,Ekanta Som,48,M,A1
4799,1950,Daksha Johal,32,M,A2
4800,1950,Yuvraj Srinivasan,49,T,A3
4801,1950,Ira Sarraf,47,T,A4
4802,1951,Chatura Varty,39,T,A1
4803,1951,Shaurya Sekhon,53,T,A2
4804,1951,Kashish Chhabra,30,M,A3
4805,1951,Falan Sen,33,M,A4
4806,1952,Gopal Kapoor,55,F,A1
4807,1952,Sanaya Bhat,63,F,A2
4808,1952,Amaira Randhawa,58,F,A3
4809,1952,Damini Peri,40,T,A4
4810,1953,Samarth Lalla,65,T,A1
4811,1953,Jeet Vaidya,61,T,A2
4812,1953,Praneel Kata,49,F,A3
4813,1953,Dalbir Deshpande,31,F,A4
4814,1954,Irya Kanda,23,T,A1
4815,1955,Sanaya Babu,50,M,A1
4816,1956,Viraj Chana,30,T,A1
4817,1956,Ekapad Sankar,33,F,A2
4818,1956,Hemang Natarajan,41,F,A3
4819,1956,Thomas Bal,37,M,A4
4820,1957,Tanveer Sunder,35,M,A1
4821,1957,Ayaan Sachdeva,56,F,A2
4822,1957,Laksh Behl,43,M,A3
4823,1958,Joshua Misra,37,F,A1
4824,1958,Anamika Sridhar,16,M,A2
4825,1958,Manan Parsa,34,T,A3
4826,1959,Jagdish Dayal,44,M,A1
4827,1959,Shravya Dutt,55,F,A2
4828,1960,Advay Yogi,54,T,A1
4829,1960,Oeshi Zacharia,60,F,A2
4830,1961,Abha Bhakta,28,T,A1
4831,1961,Frado Pingle,50,M,A2
4832,1961,Oni Sule,25,M,A3
4833,1962,Aarini Brar,22,F,A1
4834,1962,Bahadurjit Palla,43,T,A2
4835,1963,Rachita Parmer,39,T,A1
4836,1963,Zilmil Kurian,62,F,A2
4837,1963,Chandran Arya,30,T,A3
4838,1963,Chaaya Barad,42,T,A4
4839,1964,Lekha Wadhwa,51,F,A1
4840,1964,Chakrika Wason,65,T,A2
4841,1964,Indali Garde,48,M,A3
4842,1965,Pavani Desai,59,T,A1
4843,1965,Sachi Sami,31,F,A2
4844,1966,Onkar Chhabra,40,T,A1
4845,1966,Ira Goel,29,M,A2
4846,1966,Darpan Dalal,48,F,A3
4847,1967,Rachita Maharaj,21,F,A1
4848,1967,Veda Ram,32,M,A2
4849,1967,Harrison Baral,49,T,A3
4850,1968,Dalbir Gaba,42,T,A1
4851,1968,Damyanti Prashad,59,T,A2
4852,1968,Odika Uppal,16,F,A3
4853,1968,Brinda Mall,50,F,A4
4854,1969,Darika Chad,40,M,A1
4855,1969,Qasim Trivedi,38,F,A2
4856,1970,Chandani Wagle,44,T,A1
4857,1970,Anmol Ahluwalia,39,T,A2
4858,1970,Leena Nori,16,T,A3
4859,1971,Omya Kumar,41,M,A1
4860,1971,Samesh Sethi,21,M,A2
4861,1971,Ekanta Kothari,59,T,A3
4862,1971,Manbir Panchal,44,F,A4
4863,1972,Pavani Ratta,22,M,A1
4864,1972,Finn Dara,65,T,A2
4865,1972,Janya Gade,53,M,A3
4866,1973,Radhika Taneja,37,F,A1
4867,1973,Isha Salvi,60,T,A2
4868,1973,Eiravati Dada,57,M,A3
4869,1974,Vansha Srivastava,48,F,A1
4870,1974,Anita Bandi,36,M,A2
4871,1975,Baghyawati Kunda,32,F,A1
4872,1975,Balendra Yohannan,33,F,A2
4873,1976,Vritti Kuruvilla,64,T,A1
4874,1977,Hamsini Magar,51,T,A1
4875,1977,Aarush Nath,19,M,A2
4876,1977,Harita Kale,36,M,A3
4877,1977,Shivani Dyal,43,T,A4
4878,1978,Yashica Tank,64,F,A1
4879,1979,Rachit Shetty,26,F,A1
4880,1979,Damini Lalla,23,T,A2
4881,1979,Bhavika Hegde,36,M,A3
4882,1980,Liam Mall,17,M,A1
4883,1980,Hitesh Salvi,61,F,A2
4884,1980,Dhruv Choudhury,59,F,A3
4885,1980,Reyansh Sangha,26,M,A4
4886,1981,Balendra Chaudhary,53,F,A1
4887,1982,Chakradhar Bail,63,T,A1
4888,1983,Varsha Mistry,19,F,A1
4889,1983,Pranav Sankaran,49,M,A2
4890,1984,Indira Dalal,29,M,A1
4891,1985,Radhika Parikh,59,T,A1
4892,1986,Mitesh Kalla,59,T,A1
4893,1986,Ranbir Johal,20,T,A2
4894,1986,Ishanvi Mangat,53,M,A3
4895,1986,Xiti Mital,22,F,A4
4896,1987,Praneel Sen,20,F,A1
4897,1987,Laban Buch,26,M,A2
4898,1987,Samarth Borde,38,T,A3
4899,1988,Madhav Mall,37,T,A1
4900,1988,Yasti Korpal,16,M,A2
4901,1988,Maanas Rana,31,F,A3
4902,1988,Vinaya Khosla,17,F,A4
4903,1989,Chaitaly Badami,40,M,A1
4904,1989,Ladli Gandhi,57,F,A2
4905,1989,Lakshmi Murthy,29,M,A3
4906,1989,Baghyawati Chaudhry,54,T,A4
4907,1990,Aishani Brahmbhatt,47,T,A1
4908,1990,Triveni Chaudry,26,F,A2
4909,1990,Krish Mammen,24,F,A3
4910,1990,Yuvraj Shan,33,M,A4
4911,1991,Bishakha Randhawa,40,M,A1
4912,1991,Ishita Nadkarni,45,F,A2
4913,1992,Azaan Comar,20,M,A1
4914,1993,Triya Maharaj,26,M,A1
4915,1993,George Seshadri,25,F,A2
4916,1993,Oeshi Bala,16,M,A3
4917,1994,Vasana Basu,56,M,A1
4918,1995,Ojasvi Brahmbhatt,28,M,A1
4919,1995,Lakshmi Natt,57,M,A2
4920,1995,Pooja Rau,42,F,A3
4921,1996,Benjamin Malhotra,18,T,A1
4922,1996,Fiyaz Bhatt,65,T,A2
4923,1997,Matthew Subramaniam,31,M,A1
4924,1998,Chandran Narang,36,F,A1
4925,1999,Inaya Anand,48,M,A1
4926,1999,Omkaar Gola,37,M,A2
4927,1999,Nandini Lal,34,M,A3
4928,1999,Lila Lall,45,T,A4
4929,2000,Wishi Tara,20,T,A1
4930,2000,Jack Mital,39,T,A2
4931,2000,Lavanya Bhakta,46,F,A3
4932,2000,Ansh Borra,35,F,A4
4933,2001,Bimala Chand,55,M,A1
4934,2002,Falguni Dasgupta,44,T,A1
4935,2002,Raksha Vala,31,T,A2
4936,2002,Peter Roy,63,T,A3
4937,2003,Chaitaly Doctor,58,M,A1
4938,2003,Sai Raja,52,M,A2
4939,2003,Reva Anne,45,T,A3
4940,2004,Jagvi Sodhi,35,F,A1
4941,2004,Upkaar Sibal,42,M,A2
4942,2004,Nirja Cheema,56,F,A3
4943,2005,Tanvi Pall,31,T,A1
4944,2006,Janani Shan,24,M,A1
4945,2006,Harshil Wagle,53,F,A2
4946,2006,Vasudha Subramaniam,65,T,A3
4947,2006,Rachita Sangha,31,M,A4
4948,2007,Janani Dutt,28,M,A1
4949,2008,Ubika Mand,16,F,A1
4950,2008,Harsh Garde,29,M,A2
4951,2008,Hemani Loyal,51,T,A3
4952,2008,Udyati Raman,63,F,A4
4953,2009,Oeshi Char,16,M,A1
4954,2009,Balvan Dixit,31,M,A2
4955,2010,Geetika Pandey,32,F,A1
4956,2010,Eesha Dasgupta,20,T,A2
4957,2010,Raksha Radhakrishnan,65,M,A3
4958,2011,Reyansh Raju,24,F,A1
4959,2011,Kevin Parsa,54,F,A2
4960,2011,Keya Varghese,60,M,A3
4961,2012,Andrew Sarna,19,T,A1
4962,2012,Samarth Tank,62,F,A2
4963,2013,Rajeshri Ramachandran,31,T,A1
4964,2014,Abdul Malhotra,63,M,A1
4965,2015,Abdul Mane,46,M,A1
4966,2015,Unni Behl,46,F,A2
4967,2015,Xavier Bhardwaj,58,T,A3
4968,2015,Upma Aurora,16,F,A4
4969,2016,Adya Pillay,55,T,A1
4970,2016,Raghav Agrawal,38,M,A2
4971,2016,Ekani Bedi,54,M,A3
4972,2016,Falak Swaminathan,42,M,A4
4973,2017,Arjun Raja,32,T,A1
4974,2017,Yashvi Gala,60,T,A2
4975,2017,Aarnav Saxena,50,M,A3
4976,2018,Daksh Dada,18,F,A1
4977,2018,Forum Dugar,33,M,A2
4978,2019,Hemani Arya,58,M,A1
4979,2019,Jason Joshi,21,T,A2
4980,2020,Harsh Datta,23,F,A1
4981,2020,Aarush Tailor,57,M,A2
4982,2020,Benjamin Maharaj,55,F,A3
4983,2021,Upkaar Vaidya,59,T,A1
4984,2021,Samaksh Basak,45,M,A2
4985,2021,Kala Gokhale,53,M,A3
4986,2021,Chanakya Prashad,31,T,A4
4987,2022,Samesh Mishra,24,M,A1
4988,2022,Laksh Munshi,34,T,A2
4989,2022,Tristan Sani,62,M,A3
4990,2023,Inaya Hayer,30,T,A1
4991,2024,Viraj Chokshi,24,M,A1
4992,2024,Varenya Roy,35,F,A2
4993,2024,Wriddhish Batra,20,F,A3
4994,2025,Maanav Nair,63,M,A1
4995,2025,Mitesh Tandon,53,F,A2
4996,2026,Unni Baria,32,M,A1
4997,2026,Michael Ramachandran,38,F,A2
4998,2026,Naveen Shetty,64,F,A3
4999,2026,Vansha Toor,28,T,A4
5000,2027,Dalbir Vora,56,T,A1
5001,2027,Saksham Gupta,17,F,A2
5002,2027,Triveni Balan,39,M,A3
5003,2027,Omkaar Menon,57,M,A4
5004,2028,Yashica Sachdev,48,F,A1
5005,2028,Netra Sharma,22,T,A2
5006,2029,Devika Gade,23,M,A1
5007,2030,Krish Dugar,55,F,A1
5008,2030,Harrison Shan,53,M,A2
5009,2030,Abhiram Kalla,19,F,A3
5010,2031,Reyansh Kumer,64,T,A1
5011,2031,Eesha Zacharia,41,T,A2
5012,2031,Tanvi Deshmukh,42,T,A3
5013,2032,Pahal Sami,36,M,A1
5014,2032,Chameli Bhalla,29,T,A2
5015,2032,Vamakshi Mitter,33,T,A3
5016,2033,Oscar Natt,47,M,A1
5017,2034,Guneet Keer,38,T,A1
5018,2034,Sai Brahmbhatt,38,T,A2
5019,2035,Indrajit Taneja,60,T,A1
5020,2035,Shivani Kara,19,T,A2
5021,2035,Indira Sridhar,50,M,A3
5022,2035,Radhika Deshmukh,41,T,A4
5023,2036,Riya Sen,56,F,A1
5024,2037,Diya Oza,49,F,A1
5025,2037,Mason Lall,35,T,A2
5026,2038,Ubika Edwin,36,F,A1
5027,2039,Raksha Kaul,16,F,A1
5028,2039,Tejas Khalsa,19,M,A2
5029,2039,Samaksh Yadav,30,F,A3
5030,2040,Jalsa Ratti,27,T,A1
5031,2040,Widisha Luthra,59,T,A2
5032,2041,Mohini Balay,65,T,A1
5033,2041,Faras Dixit,26,T,A2
5034,2041,Nitara Mangal,41,F,A3
5035,2041,Balhaar Saraf,21,T,A4
5036,2042,Ekantika More,33,T,A1
5037,2042,Deepa Kothari,48,M,A2
5038,2043,Pratyush De,57,M,A1
5039,2043,Yashawini Shankar,61,M,A2
5040,2044,Mekhala Prakash,25,T,A1
5041,2044,Hitesh Bath,35,M,A2
5042,2045,Aadi Din,22,F,A1
5043,2045,Bahadurjit Bains,28,T,A2
5044,2046,Yatan Mukherjee,38,T,A1
5045,2046,Odika Nigam,58,T,A2
5046,2046,Raagini Parekh,48,M,A3
5047,2046,Ekaja Hans,65,M,A4
5048,2047,Alexander Dugar,45,F,A1
5049,2048,Ekantika Gade,20,T,A1
5050,2048,Vedant Bawa,38,F,A2
5051,2049,Chaitaly Mani,42,T,A1
5052,2049,Vedant Dhillon,43,T,A2
5053,2049,Hemani Shan,52,M,A3
5054,2049,Wishi Mandal,19,F,A4
5055,2050,Harshil Anne,48,F,A1
5056,2050,Shravya Borde,55,M,A2
5057,2050,Azad Sathe,48,M,A3
5058,2050,Bishakha Ghose,64,F,A4
5059,2051,Upma Bedi,57,T,A1
5060,2051,Bhavani Varty,36,T,A2
5061,2051,Aarav Oommen,60,F,A3
5062,2051,Upasna Chakrabarti,30,F,A4
5063,2052,Bhavini Jayaraman,17,F,A1
5064,2053,William Naidu,51,M,A1
5065,2053,Amruta Nanda,32,F,A2
5066,2053,Urmi Kadakia,23,M,A3
5067,2053,Nachiket Virk,43,T,A4
5068,2054,Ekaja Kunda,63,M,A1
5069,2055,Vinaya Bhardwaj,61,T,A1
5070,2055,Ayaan Sawhney,63,M,A2
5071,2055,Kamala Bahri,58,T,A3
5072,2056,Praneel Kumer,24,T,A1
5073,2056,Kalpit Sane,54,T,A2
5074,2057,Ridhi Varughese,21,M,A1
5075,2057,Warda Narasimhan,65,M,A2
5076,2058,Hritik Kapur,47,M,A1
5077,2058,Sneha Dube,35,M,A2
5078,2059,Henry Mutti,18,M,A1
5079,2060,Reyansh Jayaraman,57,F,A1
5080,2060,Sanaya Kari,32,M,A2
5081,2060,Tanay Misra,63,F,A3
5082,2061,Ladli Patel,31,T,A1
5083,2061,Lucky Chowdhury,41,F,A2
5084,2061,Anmol Bassi,28,M,A3
5085,2062,Utkarsh Varghese,58,T,A1
5086,2062,Oviya Hans,30,T,A2
5087,2063,Rachit Gola,44,F,A1
5088,2063,Yutika Soni,58,T,A2
5089,2064,Krish Bal,65,M,A1
5090,2064,Ekta Sehgal,56,M,A2
5091,2064,Gunbir Mukherjee,33,T,A3
5092,2064,Zayan Loyal,38,T,A4
5093,2065,Lohit Tailor,41,M,A1
5094,2065,Falan Pant,26,F,A2
5095,2065,Veer Sachdev,62,T,A3
5096,2066,Radha Sethi,39,F,A1
5097,2066,Anirudh Sood,54,T,A2
5098,2066,Henry Mahal,47,F,A3
5099,2066,Kashvi Sachdeva,65,T,A4
5100,2067,Anamika Keer,16,M,A1
